PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Material impreso e información digital,127330,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Material de limpieza,907993,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Materiales y útiles de enseñanza,442381,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,Alimentos y utensilios,1503244,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Productos alimenticios para personas,1397699,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Productos alimenticios para animales,2720,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Utensilios para el servicio de alimentación,102825,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,"Herramientas, refacciones y accesorios menores",7509335,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Herramientas menores,2209509,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Refacciones y accesorios menores de edificios,124752,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,"Refacciones y accesorios menores de mobiliario y equipo de administración, educacional y recreativo",18238,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de cómputo y tecnologías de la información,492225,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo e instrumental médico y de laboratorio,11774,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de transporte,4018597,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Refacciones y accesorios menores de maquinaria y otros equipos,512188,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Refacciones y accesorios menores otros bienes muebles,122052,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,Materiales y artículos de construcción y de reparación,44951495,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Productos minerales no metálicos,3925225,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Cemento y productos de concreto,1353022,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,"Cal, yeso y productos de yeso",22398,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Madera y productos de madera,710936,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Vidrio y productos de vidrio,27862,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Material eléctrico y electrónico,28028849,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Artículos metálicos para la construcción,3125405,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Materiales complementarios,338511,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Otros materiales y artículos de construcción y reparación,7419287,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,"Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",8850043,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,"Productos químicos, farmacéuticos y de laboratorio",3037120,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Subpartida Genérica,Productos químicos básicos,31239,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Subpartida Genérica,"Fertilizantes, pesticidas y otros agroquímicos",234830,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Subpartida Genérica,Medicinas y productos farmacéuticos,143210,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros médicos",861514,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Subpartida Genérica,"Fibras sintéticas, hules, plásticos y derivados",1766327,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Materias primas y materiales de producción y comercialización,862709,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Subpartida Genérica,"Productos alimenticios, agropecuarios y forestales adquiridos como materia prima",307741,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Subpartida Genérica,"Productos de papel, cartón e impresos adquiridos como materia prima",11926,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Subpartida Genérica,"Productos químicos, farmacéuticos y de laboratorio adquiridos como materia prima",42955,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Subpartida Genérica,Productos metálicos y a base de minerales no metálicos adquiridos como materia prima,2522,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Subpartida Genérica,"Productos de cuero, piel, plástico y hule adquiridos como materia prima",497565,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Otros productos adquiridos como materia prima,4950214,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,"Combustibles, lubricantes y aditivos",38122187,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,"Combustibles, lubricantes y aditivos",38122187,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,"Vestuario, blancos, prendas de protección y artículos deportivos",5956751,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Vestuario y uniformes,4949986,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Prendas de seguridad y protección personal,668709,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Artículos deportivos,248439,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Productos textiles,88073,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,"Blancos y otros productos textiles, excepto prendas de vestir",1544,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Capítulo,Servicios generales,396408263,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,Servicios básicos,168812869,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Energía eléctrica,138909580,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Gas,3776309,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Agua,23273502,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Telefonía tradicional,1698242,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Servicios de telecomunicaciones y satélites,18374,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,"Servicios de acceso de Internet, redes y procesamiento de información",987011,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Servicios integrales y otros servicios,149851,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,Servicios de arrendamiento,3390738,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Otros arrendamientos,3390738,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",97799400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,"Servicios de diseño, arquitectura, ingeniería y actividades relacionadas",3512620,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,"Servicios de consultoría administrativa, procesos, técnica y en tecnologías de la información",2289668,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Servicios de capacitación,692312,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Servicios de investigación científica y desarrollo,150780,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",5968564,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Servicios de vigilancia,82958493,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,"Servicios profesionales, científicos y técnicos integrales",2226963,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",12648232,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Servicios financieros y bancarios,147211,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Seguro de bienes patrimoniales,12485419,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Fletes y maniobras,15602,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",59700848,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Conservación y mantenimiento menor de inmuebles,29852517,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de mobiliario y equipo de administración, educacional y recreativo",375828,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de equipo de cómputo y tecnología de la información",1212,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Servicios de jardinería y fumigación,7511458,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Reparación y mantenimiento de equipo de transporte,14433209,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de maquinaria, otros equipos y herramienta",2214656,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Servicios de limpieza y manejo de desechos,5311968,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,Servicios de comunicación social y publicidad,2441325,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,"Difusión por radio, televisión y otros medios de mensajes sobre programas y actividades gubernamentales",2439167,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Servicios de revelado de fotografías,2158,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,Servicios de traslado y viáticos,3688744,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Pasajes terrestres,3688744,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,Servicios oficiales,17395601,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Gastos de ceremonial,13540426,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Gastos de orden social y cultural,3855175,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,Otros servicios generales,30530506,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Servicios funerarios y de cementerios,1194019,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Impuestos y derechos,2051706,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Sentencias y resoluciones por autoridad competente,1373740,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Otros gastos por responsabilidades,1600000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Impuesto sobre nóminas y otros que se deriven de una relación laboral,24311041,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",45516785,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,Transferencias internas y asignaciones al sector público,43002223,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,A instituciones del gobierno según función,43002223,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,43002223,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,Ayudas sociales,2514562,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Ayudas sociales a personas,1865000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Ayudas por desastres naturales y otros siniestros,649562,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Capítulo,"Bienes muebles, inmuebles e intangibles",24455469,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,Mobiliario y equipo de administración,3520683,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Muebles de oficina y estantería,193963,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,"Muebles, excepto de oficina y estantería",14964,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,"Bienes artísticos, culturales y científicos",150800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Equipo de cómputo y de tecnologías de la información,3111946,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Otros mobiliarios y equipos de administración,49010,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,Mobiliario y equipo educacional y recreativo,6629951,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Equipos y aparatos audiovisuales,49799,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Aparatos deportivos,1223684,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Cámaras fotográficas y de video,161985,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Otro mobiliario y equipo educacional y recreativo,5194483,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,Vehículos y equipo de transporte,8643196,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Vehículos y equipo terrestre,8348765,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Otros equipos de transporte,294431,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,4222,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Instrumental médico y de laboratorio,4222,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,"Maquinaria, otros equipos y herramientas",5557437,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Maquinaria y equipo agropecuario,868378,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Maquinaria y equipo industrial,40000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Maquinaria y equipo de construcción,3773893,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,"Sistemas de aire acondicionado, calefacción y de refrigeración industrial y comercial",54751,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Equipo de comunicación y telecomunicación,56046,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Herramientas y máquinas-herramienta,503169,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Otros equipos,261200,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,Activos intangibles,99980,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Software,99980,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Capítulo,Inversión pública,257587308,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Concepto,Obra pública en bienes de dominio público,257587308,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Edificación no habitacional,119413340,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Subpartida Genérica,Edificios públicos diversos,119413340,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,División de terrenos y construcción de obras de urbanización,107871329,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,2,Egresos,Partida Genérica,Construcción de vías de comunicación,30302639,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,3,Egresos,Tema,Total de egresos,3145429909,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,3,Egresos,Capítulo,Servicios personales,1151940201,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,3,Egresos,Concepto,Remuneraciones al personal,500408573,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,3,Egresos,Partida Genérica,Dependencias diversas,500408573,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2017,9,3,Egresos,Concepto,Remuneraciones adicionales y especiales,175464699,Cifras Definitivas
