PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Materiales y útiles de enseñanza,534878,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,Alimentos y utensilios,1066933,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Productos alimenticios para personas,999543,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Productos alimenticios para animales,9503,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Utensilios para el servicio de alimentación,57887,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,"Herramientas, refacciones y accesorios menores",4501641,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Herramientas menores,1172233,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Refacciones y accesorios menores de edificios,51007,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,"Refacciones y accesorios menores de mobiliario y equipo de administración, educacional y recreativo",20094,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de cómputo y tecnologías de la información,283463,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de transporte,2935094,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Refacciones y accesorios menores de maquinaria y otros equipos,18871,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Refacciones y accesorios menores otros bienes muebles,20879,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,Materiales y artículos de construcción y de reparación,27584599,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Productos minerales no metálicos,973555,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Cemento y productos de concreto,1852921,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,"Cal, yeso y productos de yeso",26517,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Madera y productos de madera,430949,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Vidrio y productos de vidrio,4119,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Material eléctrico y electrónico,5332359,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Artículos metálicos para la construcción,1882747,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Materiales complementarios,223319,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Otros materiales y artículos de construcción y reparación,16858113,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,"Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",5293971,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,"Productos químicos, farmacéuticos y de laboratorio",1218374,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Subpartida Genérica,Productos químicos básicos,23132,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Subpartida Genérica,"Fertilizantes, pesticidas y otros agroquímicos",161823,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Subpartida Genérica,Medicinas y productos farmacéuticos,97260,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros médicos",645415,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros de laboratorio",8393,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Subpartida Genérica,"Fibras sintéticas, hules, plásticos y derivados",245237,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Subpartida Genérica,Otros productos químicos,37114,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Materias primas y materiales de producción y comercialización,779325,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Subpartida Genérica,Productos metálicos y a base de minerales no metálicos adquiridos como materia prima,227522,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Subpartida Genérica,"Productos de cuero, piel, plástico y hule adquiridos como materia prima",551803,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Otros productos adquiridos como materia prima,3296272,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,"Combustibles, lubricantes y aditivos",32146325,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,"Combustibles, lubricantes y aditivos",32146325,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,"Vestuario, blancos, prendas de protección y artículos deportivos",10267191,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Vestuario y uniformes,5994784,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Prendas de seguridad y protección personal,4095142,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Artículos deportivos,113242,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Productos textiles,42665,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,"Blancos y otros productos textiles, excepto prendas de vestir",21358,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Capítulo,Servicios generales,350760214,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,Servicios básicos,196731496,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Energía eléctrica,164417792,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Gas,3184821,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Agua,26299866,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Telefonía tradicional,1604474,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Servicios de telecomunicaciones y satélites,15480,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,"Servicios de acceso de Internet, redes y procesamiento de información",966074,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Servicios integrales y otros servicios,242989,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,Servicios de arrendamiento,2265894,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Otros arrendamientos,2265894,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",79653262,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,"Servicios de consultoría administrativa, procesos, técnica y en tecnologías de la información",247660,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Servicios de capacitación,728749,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",539734,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Servicios de protección y seguridad,2997010,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Servicios de vigilancia,71708062,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,"Servicios profesionales, científicos y técnicos integrales",3432047,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",11330151,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Servicios financieros y bancarios,51240,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Seguro de bienes patrimoniales,10809647,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Fletes y maniobras,469264,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",17777174,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Conservación y mantenimiento menor de inmuebles,1272763,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de mobiliario y equipo de administración, educacional y recreativo",327428,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de equipo de cómputo y tecnología de la información",30102,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Servicios de jardinería y fumigación,1097059,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Reparación y mantenimiento de equipo de transporte,11292790,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de maquinaria, otros equipos y herramienta",3744975,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Servicios de limpieza y manejo de desechos,12057,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,Servicios de comunicación social y publicidad,1015550,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,"Difusión por radio, televisión y otros medios de mensajes sobre programas y actividades gubernamentales",595930,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,"Servicios de creatividad, preproducción y producción de publicidad, excepto Internet",49694,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Servicios de revelado de fotografías,36206,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,"Servicios de la industria fílmica, del sonido y del video",319800,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Otros servicios de información,13920,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,Servicios de traslado y viáticos,2383245,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Pasajes terrestres,2378145,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Servicios integrales de traslado y viáticos,5100,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,Servicios oficiales,10969776,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Gastos de orden social y cultural,10969776,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,Otros servicios generales,28633666,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Servicios funerarios y de cementerios,1144166,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Impuestos y derechos,2081632,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Otros gastos por responsabilidades,1460085,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Otros servicios generales,23947783,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",23149531,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,Transferencias internas y asignaciones al sector público,22686303,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,A instituciones del gobierno según función,22686303,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,22686303,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,Ayudas sociales,463228,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Ayudas sociales a personas,463228,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Capítulo,"Bienes muebles, inmuebles e intangibles",55620765,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,Mobiliario y equipo de administración,31498094,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Muebles de oficina y estantería,971790,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Equipo de cómputo y de tecnologías de la información,1710758,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Otros mobiliarios y equipos de administración,28815546,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,Mobiliario y equipo educacional y recreativo,4452641,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Equipos y aparatos audiovisuales,452901,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Aparatos deportivos,1754618,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Cámaras fotográficas y de video,15660,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Otro mobiliario y equipo educacional y recreativo,2229462,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,Vehículos y equipo de transporte,8807882,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Vehículos y equipo terrestre,5655512,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Carrocerías y remolques,3152370,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,Equipo de defensa y seguridad y equipo e instrumental médico y laboratorio,48151,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Equipo médico y de laboratorio,20702,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Instrumental médico y de laboratorio,27449,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,"Maquinaria, otros equipos y herramientas",6202278,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Maquinaria y equipo agropecuario,1117148,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Maquinaria y equipo industrial,106265,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Equipo de comunicación y telecomunicación,607471,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Herramientas y máquinas-herramienta,92553,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Otros equipos,4278841,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,Activos intangibles,4611719,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Software,4611719,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Capítulo,Inversión pública,130431132,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Concepto,Obra pública en bienes de dominio público,130431132,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Edificación habitacional,961891,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Edificación no habitacional,64339611,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Subpartida Genérica,Edificios públicos diversos,64339611,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,División de terrenos y construcción de obras de urbanización,56695750,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Construcción de vías de comunicación,4265329,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,2,Egresos,Partida Genérica,Trabajos de acabados en edificaciones y otros trabajos especializados,4168551,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,3,Egresos,Tema,Total de egresos,2013919092,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,3,Egresos,Capítulo,Servicios personales,1035939078,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,3,Egresos,Concepto,Remuneraciones al personal,431918900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,3,Egresos,Partida Genérica,Dependencias diversas,431918900,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,3,Egresos,Concepto,Remuneraciones adicionales y especiales,161195683,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,3,Egresos,Partida Genérica,Primas por años de servicios efectivos prestados,4359838,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,3,Egresos,Partida Genérica,"Primas de vacaciones, dominical y gratificación de fin de año",80885431,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2013,9,3,Egresos,Partida Genérica,Horas extraordinarias,29586446,Cifras Definitivas
