PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Otros materiales y artículos de construcción y reparación,4408545,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,"Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",8703753,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,"Productos químicos, farmacéuticos y de laboratorio",4622080,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Subpartida Genérica,Productos químicos básicos,9058,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Subpartida Genérica,"Fertilizantes, pesticidas y otros agroquímicos",79616,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Subpartida Genérica,Medicinas y productos farmacéuticos,102786,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros médicos",262589,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Subpartida Genérica,"Fibras sintéticas, hules, plásticos y derivados",4168031,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Materias primas y materiales de producción y comercialización,738353,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Subpartida Genérica,Productos metálicos y a base de minerales no metálicos adquiridos como materia prima,243136,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Subpartida Genérica,"Productos de cuero, piel, plástico y hule adquiridos como materia prima",495217,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Otros productos adquiridos como materia prima,3343320,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,"Combustibles, lubricantes y aditivos",34797105,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,"Combustibles, lubricantes y aditivos",34797105,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,"Vestuario, blancos, prendas de protección y artículos deportivos",9987653,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Vestuario y uniformes,6225730,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Prendas de seguridad y protección personal,3502504,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Artículos deportivos,221512,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Productos textiles,37907,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Capítulo,Servicios generales,344132298,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,Servicios básicos,175880112,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Energía eléctrica,146229299,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Gas,4065493,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Agua,22889710,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Telefonía tradicional,1446783,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Servicios de telecomunicaciones y satélites,17402,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,"Servicios de acceso de Internet, redes y procesamiento de información",1029951,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Servicios integrales y otros servicios,201474,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,Servicios de arrendamiento,1869189,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Otros arrendamientos,1869189,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",81440024,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,"Servicios legales, de contabilidad, auditoría y relacionados",17400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Servicios de capacitación,728293,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Servicios de investigación científica y desarrollo,41032,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",3144242,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Servicios de protección y seguridad,1535000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Servicios de vigilancia,75974057,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",11907204,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Servicios financieros y bancarios,70408,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,"Servicios de recaudación, traslado y custodia de valores",648350,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Seguro de bienes patrimoniales,10750687,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Fletes y maniobras,437759,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",29326775,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Conservación y mantenimiento menor de inmuebles,1809887,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de mobiliario y equipo de administración, educacional y recreativo",158674,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Servicios de jardinería y fumigación,3498892,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Reparación y mantenimiento de equipo de transporte,11601988,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de maquinaria, otros equipos y herramienta",4257742,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Servicios de limpieza y manejo de desechos,7999592,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,Servicios de comunicación social y publicidad,122282,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,"Difusión por radio, televisión y otros medios de mensajes sobre programas y actividades gubernamentales",6180,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Servicios de revelado de fotografías,11702,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Otros servicios de información,104400,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,Servicios de traslado y viáticos,2477281,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Pasajes terrestres,2477281,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,Servicios oficiales,9444954,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Gastos de orden social y cultural,6900192,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Congresos y convenciones,44950,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Exposiciones,2499812,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,Otros servicios generales,31664477,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Servicios funerarios y de cementerios,869260,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Impuestos y derechos,1610730,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Otros gastos por responsabilidades,1428872,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Impuesto sobre nóminas y otros que se deriven de una relación laboral,26199385,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Otros servicios generales,1556230,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",44706866,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,Transferencias internas y asignaciones al sector público,44512366,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,A instituciones del gobierno según función,44512366,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,44512366,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,Ayudas sociales,194500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Ayudas sociales a personas,194500,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Capítulo,"Bienes muebles, inmuebles e intangibles",85514524,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,Mobiliario y equipo de administración,32724153,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Muebles de oficina y estantería,294458,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,"Muebles, excepto de oficina y estantería",100000,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Equipo de cómputo y de tecnologías de la información,881441,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Otros mobiliarios y equipos de administración,31448254,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,Mobiliario y equipo educacional y recreativo,4997382,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Equipos y aparatos audiovisuales,39997,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Aparatos deportivos,3649300,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Cámaras fotográficas y de video,9454,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Otro mobiliario y equipo educacional y recreativo,1298631,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,Vehículos y equipo de transporte,46794668,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Vehículos y equipo terrestre,45490190,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Otros equipos de transporte,1304478,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,"Maquinaria, otros equipos y herramientas",773339,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Maquinaria y equipo agropecuario,171770,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Maquinaria y equipo industrial,395761,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Equipo de comunicación y telecomunicación,149816,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Herramientas y máquinas-herramienta,55992,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,Activos intangibles,224982,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Software,224982,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Capítulo,Inversión pública,337093700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Concepto,Obra pública en bienes de dominio público,337093700,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Edificación no habitacional,118292757,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Subpartida Genérica,Edificios públicos diversos,118292757,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,División de terrenos y construcción de obras de urbanización,14651917,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,2,Egresos,Partida Genérica,Construcción de vías de comunicación,204149026,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,3,Egresos,Tema,Total de egresos,2526495247,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,3,Egresos,Capítulo,Servicios personales,1103741117,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,3,Egresos,Concepto,Remuneraciones al personal,483178038,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,3,Egresos,Partida Genérica,Dependencias diversas,483178038,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,3,Egresos,Concepto,Remuneraciones adicionales y especiales,160508421,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,3,Egresos,Partida Genérica,Primas por años de servicios efectivos prestados,4608264,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,3,Egresos,Partida Genérica,"Primas de vacaciones, dominical y gratificación de fin de año",68283210,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,3,Egresos,Partida Genérica,Horas extraordinarias,57746802,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,3,Egresos,Partida Genérica,Compensaciones,29870145,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,3,Egresos,Concepto,Seguridad social,104457150,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,3,Egresos,Partida Genérica,Aportaciones de seguridad social,61906964,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,3,Egresos,Partida Genérica,Aportaciones a fondos de vivienda,21359834,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,3,Egresos,Partida Genérica,Aportaciones al sistema para el retiro,5534612,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,3,Egresos,Partida Genérica,Aportaciones para seguros,15655740,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,3,Egresos,Concepto,Otras prestaciones sociales y económicas,327005575,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2015,9,3,Egresos,Partida Genérica,Cuotas para el fondo de ahorro y fondo de trabajo,32918921,Cifras Definitivas
