PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,TEMA,CATEGORIA,DESCRIPCION_CATEGORIA,VALOR,ESTATUS
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Aportaciones a fondos de vivienda,17023231,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Aportaciones para seguros,12333615,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,Otras prestaciones sociales y económicas,252343195,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Cuotas para el fondo de ahorro y fondo de trabajo,25704835,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Indemnizaciones,2939,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Prestaciones y haberes de retiro,10594952,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Apoyos a la capacitación de los servidores públicos,57600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Otras prestaciones sociales y económicas,215982869,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,Pago de estímulos a servidores públicos,20194649,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Estímulos,20194649,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Capítulo,Materiales y suministros,100765420,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,"Materiales de administración, emisión de documentos y artículos oficiales",3906683,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de oficina",1629746,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Materiales y útiles de impresión y reproducción,143823,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,"Materiales, útiles y equipos menores de tecnologías de la información y comunicaciones",1451515,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Material impreso e información digital,83424,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Material de limpieza,570023,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Materiales y útiles de enseñanza,28152,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,Alimentos y utensilios,1110018,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Productos alimenticios para personas,987959,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Productos alimenticios para animales,72094,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Utensilios para el servicio de alimentación,49965,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,"Herramientas, refacciones y accesorios menores",5270075,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Herramientas menores,1784037,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Refacciones y accesorios menores de edificios,75305,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,"Refacciones y accesorios menores de mobiliario y equipo de administración, educacional y recreativo",7531,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de cómputo y tecnologías de la información,352870,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Refacciones y accesorios menores de equipo de transporte,2542121,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Refacciones y accesorios menores de maquinaria y otros equipos,5684,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Refacciones y accesorios menores otros bienes muebles,502527,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,Materiales y artículos de construcción y de reparación,39502765,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Productos minerales no metálicos,942327,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Cemento y productos de concreto,2919387,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,"Cal, yeso y productos de yeso",136555,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Madera y productos de madera,399789,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Vidrio y productos de vidrio,12951,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Material eléctrico y electrónico,15258687,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Artículos metálicos para la construcción,5008842,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Materiales complementarios,74140,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Otros materiales y artículos de construcción y reparación,14750087,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,"Productos químicos, farmacéuticos, laboratorio y materias primas de producción y comercialización",5599205,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,"Productos químicos, farmacéuticos y de laboratorio",1014405,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Subpartida Genérica,"Fertilizantes, pesticidas y otros agroquímicos",129387,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Subpartida Genérica,Medicinas y productos farmacéuticos,258893,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Subpartida Genérica,"Materiales, accesorios y suministros médicos",424838,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Subpartida Genérica,"Fibras sintéticas, hules, plásticos y derivados",201287,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Materias primas y materiales de producción y comercialización,659620,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Subpartida Genérica,Insumos textiles adquiridos como materia prima,4974,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Subpartida Genérica,"Productos de cuero, piel, plástico y hule adquiridos como materia prima",654646,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Otros productos adquiridos como materia prima,3925180,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,"Combustibles, lubricantes y aditivos",35080352,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,"Combustibles, lubricantes y aditivos",35080352,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,"Vestuario, blancos, prendas de protección y artículos deportivos",10296322,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Vestuario y uniformes,5571986,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Prendas de seguridad y protección personal,4354350,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Artículos deportivos,286634,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Productos textiles,83352,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Capítulo,Servicios generales,339208586,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,Servicios básicos,170706329,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Energía eléctrica,139344798,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Gas,4164214,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Agua,24292261,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Telefonía tradicional,1652116,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Servicios de telecomunicaciones y satélites,16039,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,"Servicios de acceso de Internet, redes y procesamiento de información",1024989,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Servicios integrales y otros servicios,211912,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,Servicios de arrendamiento,1660629,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Otros arrendamientos,1660629,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,"Servicios profesionales, científicos, técnicos y otros servicios",78825104,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Servicios de capacitación,728884,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,"Servicios de apoyo administrativo, traducción, fotocopiado e impresión",631045,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Servicios de protección y seguridad,3011496,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Servicios de vigilancia,73444697,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,"Servicios profesionales, científicos y técnicos integrales",1008982,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,"Servicios financieros, bancarios y comerciales",13617311,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Servicios financieros y bancarios,56701,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Seguro de bienes patrimoniales,12125736,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Fletes y maniobras,674146,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,"Servicios financieros, bancarios y comerciales integrales",760728,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,"Servicios de instalación, reparación, mantenimiento y conservación",22008898,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Conservación y mantenimiento menor de inmuebles,1335104,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de mobiliario y equipo de administración, educacional y recreativo",428517,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de equipo de cómputo y tecnología de la información",8430,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Servicios de jardinería y fumigación,3328651,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Reparación y mantenimiento de equipo de transporte,13082061,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,"Instalación, reparación y mantenimiento de maquinaria, otros equipos y herramienta",3812047,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Servicios de limpieza y manejo de desechos,14088,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,Servicios de comunicación social y publicidad,2272496,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,"Difusión por radio, televisión y otros medios de mensajes sobre programas y actividades gubernamentales",2235129,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Servicios de revelado de fotografías,37367,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,Servicios de traslado y viáticos,2463872,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Pasajes terrestres,2457914,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Servicios integrales de traslado y viáticos,5958,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,Servicios oficiales,15144522,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Gastos de orden social y cultural,14700503,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Congresos y convenciones,444019,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,Otros servicios generales,32509425,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Servicios funerarios y de cementerios,981551,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Impuestos y derechos,1632976,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Otros gastos por responsabilidades,1415359,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Otros servicios generales,28479539,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Capítulo,"Transferencias, asignaciones, subsidios y otras ayudas",39261210,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,Transferencias internas y asignaciones al sector público,38908253,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,A instituciones del gobierno según función,38908253,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Subpartida Genérica,Instituciones y programas de asistencia social,38908253,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,Ayudas sociales,352957,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Ayudas sociales a personas,352957,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Capítulo,"Bienes muebles, inmuebles e intangibles",67371007,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,Mobiliario y equipo de administración,38005084,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Muebles de oficina y estantería,215122,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,"Muebles, excepto de oficina y estantería",664376,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,"Bienes artísticos, culturales y científicos",93600,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Equipo de cómputo y de tecnologías de la información,349762,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Otros mobiliarios y equipos de administración,36682224,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,Mobiliario y equipo educacional y recreativo,4054478,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Equipos y aparatos audiovisuales,361549,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Aparatos deportivos,2341682,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Otro mobiliario y equipo educacional y recreativo,1351247,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,Vehículos y equipo de transporte,9168885,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Vehículos y equipo terrestre,5614651,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Carrocerías y remolques,3554234,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,"Maquinaria, otros equipos y herramientas",14578816,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Maquinaria y equipo industrial,117302,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Maquinaria y equipo de construcción,432822,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,"Equipos de generación eléctrica, aparatos y accesorios eléctricos",10091753,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Herramientas y máquinas-herramienta,379219,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Otros equipos,3557720,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,Activos intangibles,1563744,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Software,1563744,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Capítulo,Inversión pública,214376315,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,Obra pública en bienes de dominio público,214299455,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Edificación no habitacional,92227643,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Subpartida Genérica,Edificios públicos diversos,92227643,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,División de terrenos y construcción de obras de urbanización,75624467,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Construcción de vías de comunicación,36889261,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Trabajos de acabados en edificaciones y otros trabajos especializados,9558084,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Concepto,Obra pública en bienes propios,76860,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Partida Genérica,Edificación no habitacional,76860,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,2,Egresos,Subpartida Genérica,Edificios públicos diversos,76860,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,3,Egresos,Tema,Total de egresos,2258969574,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,3,Egresos,Capítulo,Servicios personales,1071611508,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,3,Egresos,Concepto,Remuneraciones al personal,479760857,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,3,Egresos,Partida Genérica,Dependencias diversas,479760857,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,3,Egresos,Concepto,Remuneraciones adicionales y especiales,155806741,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,3,Egresos,Partida Genérica,Primas por años de servicios efectivos prestados,4651503,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,3,Egresos,Partida Genérica,"Primas de vacaciones, dominical y gratificación de fin de año",65288621,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,3,Egresos,Partida Genérica,Horas extraordinarias,33765803,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,3,Egresos,Partida Genérica,Compensaciones,31056803,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,3,Egresos,Partida Genérica,Otras remuneraciones adicionales y especiales,21044011,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,3,Egresos,Concepto,Seguridad social,96171561,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,3,Egresos,Partida Genérica,Aportaciones de seguridad social,59743629,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,3,Egresos,Partida Genérica,Aportaciones a fondos de vivienda,21554992,Cifras Definitivas
Estadística de Finanzas Públicas Estatales y Municipales. Anual,Alcaldía,2014,9,3,Egresos,Partida Genérica,Aportaciones para seguros,14872940,Cifras Definitivas
